Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,label,counter_speech
11660,3,0,2,1,1,Im retarded hungover beers lot beers,0.0,Im retarded hungover beers lot beers
18573,3,0,2,1,1,RT Yansii bitch went super saiyan 5 walmart,0.0,RT Yansii bitch went super saiyan 5 walmart
2162,3,0,3,0,1,Yall like sayin money dont buy happiness name niggah sitting Lambo crying,0.0,Yall like sayin money dont buy happiness name niggah sitting Lambo crying
2840,3,0,3,0,1,CapoDaAssHole wiz warrant like bitch,0.0,CapoDaAssHole wiz warrant like bitch
7883,3,0,3,0,1,Allergies aint bothered summer sudden middle august shit startin get real Aint bitch,0.0,Allergies aint bothered summer sudden middle august shit startin get real Aint bitch
12185,3,0,3,0,1,aint nuffin cut bitch,0.0,aint nuffin cut bitch
1928,3,0,3,0,1,8220salsteelo got 1 felony8221 got bitches,0.0,8220salsteelo got 1 felony8221 got bitches
2912,3,2,1,0,0,Chink19 shut chink,0.0,Chink19 shut chink
18640,3,2,1,0,0,RT 2kkz faggit bitch tried say hoed hd bearfaced bitch yusa fag,0.0,RT 2kkz faggit bitch tried say hoed hd bearfaced bitch yusa fag
18461,3,0,3,0,1,RT WhiteBoyCeezy hoes familiar,0.0,RT WhiteBoyCeezy hoes familiar
744,3,2,1,0,0,JesusChrist STRAIGHTgt Thats faggots killed PERIOD SonOfGodgt,0.0,JesusChrist STRAIGHTgt Thats faggots killed PERIOD SonOfGodgt
18192,3,0,3,0,1,RT TittyFlex selling pussy dirt together fell putting blast even though the8230,0.0,RT TittyFlex selling pussy dirt together fell putting blast even though the8230
21547,3,0,3,0,1,Son bitch,0.0,Son bitch
17517,6,2,1,3,2,RT Rockprincess818 Go fight IDF progressive trash hate much dont guts IStandWithIsr8230,0.0,RT Rockprincess818 Go fight IDF progressive trash hate much dont guts IStandWithIsr8230
25167,6,0,6,0,1,well aint bitch,0.0,well aint bitch
3814,6,0,6,0,1,Juicyjames01 aint love 4 hoes,0.0,Juicyjames01 aint love 4 hoes
16379,3,0,3,0,1,RT KiiingJaay Im commas bitch period,0.0,RT KiiingJaay Im commas bitch period
525,3,0,3,0,1,LMFAOOOOOOOOOOOOOOOOOO bbbrooks pussy good mama don8217t like Guess gotta go823082308230my mama,0.0,LMFAOOOOOOOOOOOOOOOOOO bbbrooks pussy good mama don8217t like Guess gotta go823082308230my mama
2295,3,0,3,0,1,300 bitch hot done took flight,0.0,300 bitch hot done took flight
14504,3,0,0,3,2,RT AmPowerBlog velvethammer Parent Phoenix Says Administrators Made Son Wear Pink Fairy Wings First Day High School,0.0,RT AmPowerBlog velvethammer Parent Phoenix Says Administrators Made Son Wear Pink Fairy Wings First Day High School
100,3,1,2,0,1,ChandlerParsons bout Cowboys Shutup pussy,0.0,ChandlerParsons bout Cowboys Shutup pussy
18404,3,0,3,0,1,RT WBeezy IDontKIAra pussy dry 247 128530,0.0,RT WBeezy IDontKIAra pussy dry 247 128530
19020,3,0,3,0,1,RT babyyhogg Ayy fag still party tonight weidie1211 127867127867128540,0.0,RT babyyhogg Ayy fag still party tonight weidie1211 127867127867128540
1216,6,0,6,0,1,8220CiscoAllDay different dude every week might hoe js8221no dont listen ladies DoU,0.0,8220CiscoAllDay different dude every week might hoe js8221no dont listen ladies DoU
9248,6,0,6,0,1,Everybody got foreign bitches foreign cars 128564128564,0.0,Everybody got foreign bitches foreign cars 128564128564
2955,3,0,3,0,1,ColeyCee yes bitch realize dat,0.0,ColeyCee yes bitch realize dat
3468,3,0,0,3,2,HobsonDarlene BlessJesus Amos 33 two walk together unless agreed DifferentLevels,0.0,HobsonDarlene BlessJesus Amos 33 two walk together unless agreed DifferentLevels
17165,3,0,3,0,1,RT OfficiallyIce RT Manatti23 fucked bitch cause gave boner went twice like Adrien Broner FreckBars,0.0,RT OfficiallyIce RT Manatti23 fucked bitch cause gave boner went twice like Adrien Broner FreckBars
22483,3,0,3,0,1,bitch tweets point minutes,0.0,bitch tweets point minutes
3655,3,3,0,0,0,JPantsdotcom ToddKincannon therealtony Im partial faggothomoboth fairly describes sick twisted Assholes,0.0,JPantsdotcom ToddKincannon therealtony Im partial faggothomoboth fairly describes sick twisted Assholes
2762,3,0,0,3,2,BryanStars ATL BVB SWS PTV RELAPSE SYMPHONY SET FAREWELL LOVE MAYDAY PARADE FOB PARAMORE etc,0.0,BryanStars ATL BVB SWS PTV RELAPSE SYMPHONY SET FAREWELL LOVE MAYDAY PARADE FOB PARAMORE etc
15155,3,0,3,0,1,RT CrooklynxDodger MeechIsDEAD said 8220Fast bitch call Bizzy busy cause bone thugs8221,0.0,RT CrooklynxDodger MeechIsDEAD said 8220Fast bitch call Bizzy busy cause bone thugs8221
16355,3,0,3,0,1,RT KevinHart2ReaI Bow Wow hoes stage lol,0.0,RT KevinHart2ReaI Bow Wow hoes stage lol
23600,3,0,3,0,1,Yea bitch 128514 dat shit feel,0.0,Yea bitch 128514 dat shit feel
8673,3,0,0,3,2,Charlie adorable,0.0,Charlie adorable
5312,3,0,2,1,1,WorIdStarFvnny alysssa3 bitch please,0.0,WorIdStarFvnny alysssa3 bitch please
21435,3,0,3,0,1,Flash pops Dawson pops think mighta actually killed mom Cuz Gail lying cheating bitch,0.0,Flash pops Dawson pops think mighta actually killed mom Cuz Gail lying cheating bitch
22504,3,0,3,0,1,foo came club wit bitch leash 128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514,0.0,foo came club wit bitch leash 128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514128514
12137,3,0,3,0,1,Ion know bitch insists telling going Idgaf chu bitch like damn,0.0,Ion know bitch insists telling going Idgaf chu bitch like damn
20006,3,0,3,0,1,RT lonernigga School pointless Im trying pass class get bitch,0.0,RT lonernigga School pointless Im trying pass class get bitch
2589,3,0,3,0,1,BMcC10ud thats meant toward dads gf shes bitch dude,0.0,BMcC10ud thats meant toward dads gf shes bitch dude
22866,3,0,3,0,1,Unlike yall boring ass bitches lol,0.0,Unlike yall boring ass bitches lol
4530,3,0,3,0,1,PennyTheGOAT right pussy,0.0,PennyTheGOAT right pussy
13924,3,0,3,0,1,Old lady went pay reached way plate Hate eating bar countertops Stupid white bitch,0.0,Old lady went pay reached way plate Hate eating bar countertops Stupid white bitch
17170,3,0,3,0,1,RT OhArias make pussy cringe,0.0,RT OhArias make pussy cringe
19036,3,2,1,0,0,RT bankheist youre retard ShawnaCarr99,0.0,RT bankheist youre retard ShawnaCarr99
18340,3,0,3,0,1,RT UnicornCowboy UglyNi99ah pepsi cheerios smashin hoes got blue taco bae thinks flaco errybody frontin jus8230,0.0,RT UnicornCowboy UglyNi99ah pepsi cheerios smashin hoes got blue taco bae thinks flaco errybody frontin jus8230
3515,3,0,3,0,1,Huntermoore fuck throbbing pussy slowly,0.0,Huntermoore fuck throbbing pussy slowly
7556,3,0,2,1,1,xsotoxevelynx haha yuhhh hit hoe,0.0,xsotoxevelynx haha yuhhh hit hoe
24625,3,0,3,0,1,got done biking dyke,0.0,got done biking dyke
3763,3,0,3,0,1,JimNorton Hey Jim youll love,0.0,JimNorton Hey Jim youll love
7111,3,0,3,0,1,reneeXOmarie yeah didnt wana bring pussy us tell us could go find one Mexican city full,0.0,reneeXOmarie yeah didnt wana bring pussy us tell us could go find one Mexican city full
17714,3,0,0,3,2,RT SimplyPerfectt Girls dont let guy treat like yellow starburst pink starburst,0.0,RT SimplyPerfectt Girls dont let guy treat like yellow starburst pink starburst
11408,3,0,3,0,1,wonder bitches got,0.0,wonder bitches got
18908,3,3,0,0,0,RT tiffnasty yall niggas entertain Nicole bitch dont see yall ever take bitch posted naked pics serious8230,0.0,RT tiffnasty yall niggas entertain Nicole bitch dont see yall ever take bitch posted naked pics serious8230
24373,3,1,2,0,1,gotta tip monogamous niggas yo bitch fuckin anonymous nigga,0.0,gotta tip monogamous niggas yo bitch fuckin anonymous nigga
12945,3,0,3,0,1,Lolololol hoe nyyce one,0.0,Lolololol hoe nyyce one
981,3,0,3,0,1,128131128131 amp aint ho get trap hooouseee,0.0,128131128131 amp aint ho get trap hooouseee
10647,3,0,3,0,1,got private tracks public soundcloud needa finish joints sick em yall hoes,0.0,got private tracks public soundcloud needa finish joints sick em yall hoes
20647,3,1,0,2,2,RT toddknife Full weakenednachos set except last song Southern Darkness Fest last month Whos ape guitar,0.0,RT toddknife Full weakenednachos set except last song Southern Darkness Fest last month Whos ape guitar
18823,3,1,2,0,1,RT queenshaun 8220JuicelessEss ask every bitch gay8221 true dat true dat,0.0,RT queenshaun 8220JuicelessEss ask every bitch gay8221 true dat true dat
3575,3,0,3,0,1,Ilovebamf big long lost brother swear dont know Id without wetback,0.0,Ilovebamf big long lost brother swear dont know Id without wetback
21131,3,0,0,3,2,Serious question many country songs mention honkey tonks,0.0,Serious question many country songs mention honkey tonks
12443,3,0,0,3,2,case day couldnt get better wifes Rav 4 flat redneck put 16 inch rims goes 200x2,0.0,case day couldnt get better wifes Rav 4 flat redneck put 16 inch rims goes 200x2
253,3,0,3,0,1,TaylorrBabee aint ever gonna slice bitch Kevin hart,0.0,TaylorrBabee aint ever gonna slice bitch Kevin hart
10377,3,0,3,0,1,amp fuck theses dawg ass hoes,0.0,amp fuck theses dawg ass hoes
7865,3,0,3,0,1,theses hoes phony 128534,0.0,theses hoes phony 128534
2012,3,0,0,3,2,9733 BEST ASIAN MASSAGE park slope TOP RATED SPA 9733 7186220221 24,0.0,9733 BEST ASIAN MASSAGE park slope TOP RATED SPA 9733 7186220221 24
6980,3,0,1,2,2,obamac0re dont like peaceful thats boring like fighting come ghetto u remember p impossible,0.0,obamac0re dont like peaceful thats boring like fighting come ghetto u remember p impossible
20555,3,0,0,3,2,RT tbhjuststop score flappy bird higher broncos score right,0.0,RT tbhjuststop score flappy bird higher broncos score right
13091,3,0,3,0,1,Mary Jane dumb bitch Peter job saving city Spiderman shes bitching hasnt came play,0.0,Mary Jane dumb bitch Peter job saving city Spiderman shes bitching hasnt came play
21620,3,2,1,0,0,Still really confused humplayproblems think lucricus fag dagger,0.0,Still really confused humplayproblems think lucricus fag dagger
986,3,0,3,0,1,128175 bitch 128079128523,0.0,128175 bitch 128079128523
18115,3,0,3,0,1,RT TheRealIceTre hot pockets gt hoes,0.0,RT TheRealIceTre hot pockets gt hoes
9569,3,0,3,0,1,Fuck BobCostas football SCUM woulda stabbed gf death slit wrists instead shooting Yer fool,0.0,Fuck BobCostas football SCUM woulda stabbed gf death slit wrists instead shooting Yer fool
11574,4,0,1,3,2,Im gonna ghetto color stain sharpie ctfu,0.0,Im gonna ghetto color stain sharpie ctfu
15848,3,0,3,0,1,RT HighSociety26 old hoes madddd DrayaFace MalaysiaPargo slayed attire BasketballWivesLA DrayaMondays Mala8230,0.0,RT HighSociety26 old hoes madddd DrayaFace MalaysiaPargo slayed attire BasketballWivesLA DrayaMondays Mala8230
6424,3,0,3,0,1,jennahnorberg retarded lol jk,0.0,jennahnorberg retarded lol jk
12602,3,0,1,2,2,LOL Benghazi hearings proved nothing Republicans care taking PBO foxnews teabaggers,0.0,LOL Benghazi hearings proved nothing Republicans care taking PBO foxnews teabaggers
11240,3,0,3,0,1,think read worst interview ever Lee Castro one 2 dope bitches Neither one two belong media,0.0,think read worst interview ever Lee Castro one 2 dope bitches Neither one two belong media
75,3,0,1,2,2,BabyAnimalPics baby monkey bathtime Awwwwe soooo ADORABLE,0.0,BabyAnimalPics baby monkey bathtime Awwwwe soooo ADORABLE
16189,3,0,0,3,2,RT JoanRivers Charlie Sheen star new sitcom anger management therapist whats next Casey Anthony owner,0.0,RT JoanRivers Charlie Sheen star new sitcom anger management therapist whats next Casey Anthony owner
14017,3,0,3,0,1,movie cant wait see Tansformers4 fail im going killer ape shit michael bay,0.0,movie cant wait see Tansformers4 fail im going killer ape shit michael bay
34,3,0,3,0,1,im done bitter bitches wrap angry bird theres app,0.0,im done bitter bitches wrap angry bird theres app
16033,3,0,0,3,2,RT ItsFoodPorn Oreo Cheesecake Bars,0.0,RT ItsFoodPorn Oreo Cheesecake Bars
17820,6,0,5,1,1,RT StephenGoetz2 hoes aint loyal,0.0,RT StephenGoetz2 hoes aint loyal
13885,3,1,2,0,1,Oh shit 128557128128 RT ImDatNiggaJack 8220ShermanKing Dallas trash8221 hairline trash,0.0,Oh shit 128557128128 RT ImDatNiggaJack 8220ShermanKing Dallas trash8221 hairline trash
20849,3,0,3,0,1,RT ygAddie Obama bitch,0.0,RT ygAddie Obama bitch
19508,3,0,3,0,1,RT hayybacon 8220phizzyph0 got Chipotle Plug Cuff hoe8221 TwitterlessAlex vngelinaa,0.0,RT hayybacon 8220phizzyph0 got Chipotle Plug Cuff hoe8221 TwitterlessAlex vngelinaa
23324,3,0,3,0,1,bitch today lol,0.0,bitch today lol
5669,3,2,1,0,0,alyssawiens faggot,0.0,alyssawiens faggot
2485,3,0,3,0,1,AmirEldouh jwheels3 Ali hoe,0.0,AmirEldouh jwheels3 Ali hoe
15902,3,0,0,3,2,RT HuffingtonPost Obama always necessary protect American people defend evolving threats ho8230,0.0,RT HuffingtonPost Obama always necessary protect American people defend evolving threats ho8230
13769,3,0,3,0,1,play games bitch,0.0,play games bitch
4449,3,0,2,1,1,OTGKapo thats call Lol beyond ghetto smh man u needa quit playin come back,0.0,OTGKapo thats call Lol beyond ghetto smh man u needa quit playin come back
22574,3,1,2,0,1,nigga Magic Johnson got Grade faggot son 128514128514 done terrible shit growin lol,0.0,nigga Magic Johnson got Grade faggot son 128514128514 done terrible shit growin lol
12821,3,1,2,0,1,Lmao RT CapoToHeaven Lmao RT HeauxmerSimpson AtlanticCity youll never Vegas faggot punk bitch,0.0,Lmao RT CapoToHeaven Lmao RT HeauxmerSimpson AtlanticCity youll never Vegas faggot punk bitch
3759,3,0,2,1,1,JfromHuntington Savages Day like coloreds dat wrap day hoes like mummies,0.0,JfromHuntington Savages Day like coloreds dat wrap day hoes like mummies
10615,3,0,3,0,1,got 99 problems bitch aint 1,0.0,got 99 problems bitch aint 1
4432,3,1,2,0,1,NurbsTheOcho8 torimills02 dykes anything128111128539128109,0.0,NurbsTheOcho8 torimills02 dykes anything128111128539128109
15630,3,0,1,2,2,RT FukTylar Heard talkin trash like wouldnt find,0.0,RT FukTylar Heard talkin trash like wouldnt find
5415,3,2,1,0,0,ZaneIsClasker fuck r u talking told u going tell u nigga love white bitch gtf bro,0.0,ZaneIsClasker fuck r u talking told u going tell u nigga love white bitch gtf bro
7937,3,0,3,0,1,Im bout 50 hoes pimping man 128514,0.0,Im bout 50 hoes pimping man 128514
21360,6,0,6,0,1,Smoke sesh niggah u mean,0.0,Smoke sesh niggah u mean
17153,3,0,3,0,1,RT ObamaStrawman Joan Rivers said gay Michelle tranny Perhaps death accident See Clintons Ron BrownVin8230,0.0,RT ObamaStrawman Joan Rivers said gay Michelle tranny Perhaps death accident See Clintons Ron BrownVin8230
2570,3,2,1,0,0,AyeFuckWoody coryburgess87 literally eat asshole living actually faggot seem little confused,0.0,AyeFuckWoody coryburgess87 literally eat asshole living actually faggot seem little confused
8866,3,0,3,0,1,Damn lol 8220PearlsNKisses Take picture last longer staring like weird ass bitch8221,0.0,Damn lol 8220PearlsNKisses Take picture last longer staring like weird ass bitch8221
15416,3,0,3,0,1,RT DrugFreeDatzMe Fuk chill shit go 0 100 hoes real quick 128526,0.0,RT DrugFreeDatzMe Fuk chill shit go 0 100 hoes real quick 128526
13937,3,0,2,1,1,Omg kill liking pic swear bitch,0.0,Omg kill liking pic swear bitch
22057,3,0,3,0,1,part awards liked dykes part cypher amp old skool female MCs,0.0,part awards liked dykes part cypher amp old skool female MCs
429,3,0,3,0,1,Baby like left side bitch cant Cuz street side Twitter said aint real,0.0,Baby like left side bitch cant Cuz street side Twitter said aint real
14316,3,0,3,0,1,RT DestineyDunbar shit birds 1285308221,0.0,RT DestineyDunbar shit birds 1285308221
19539,3,0,3,0,1,RT hotwata 8220VSamone tom ford probably fucking hoes8221 probably would wasnt homosexual,0.0,RT hotwata 8220VSamone tom ford probably fucking hoes8221 probably would wasnt homosexual
24193,3,0,3,0,1,byeeeee bitch 128540,0.0,byeeeee bitch 128540
545,3,0,3,0,1,boats hoes please thanks Mom,0.0,boats hoes please thanks Mom
4152,3,0,0,3,2,MarieJoseGMH DWB666 seahopke zenterrorist86 tegenwoordig weet je ook al niet wat voor vlees je eetvoor je weet zebra een aap,0.0,MarieJoseGMH DWB666 seahopke zenterrorist86 tegenwoordig weet je ook al niet wat voor vlees je eetvoor je weet zebra een aap
21546,3,0,1,2,2,Sometimes even gotta tell hoes grow smh,0.0,Sometimes even gotta tell hoes grow smh
4274,3,0,3,0,1,Mollym5462 better bitch,0.0,Mollym5462 better bitch
16410,3,0,3,0,1,RT KingHorseDick Nowadays u threesome new generation bitches one hoe gonna go tell everybody fucked 8230,0.0,RT KingHorseDick Nowadays u threesome new generation bitches one hoe gonna go tell everybody fucked 8230
22711,3,0,1,2,2,much makeup trash,0.0,much makeup trash
23894,3,0,3,0,1,say ratchet pussy juicyj cant Bands make dance,0.0,say ratchet pussy juicyj cant Bands make dance
8485,3,0,1,2,2,rich light skin coon expected,0.0,rich light skin coon expected
18397,3,2,1,0,0,RT VillageBae hate faggots talk shit block cant respond Bitch write letter response an8230,0.0,RT VillageBae hate faggots talk shit block cant respond Bitch write letter response an8230
6664,3,0,3,0,1,kiefferjason umm sure hoes talk arent ugly,0.0,kiefferjason umm sure hoes talk arent ugly
12741,3,0,3,0,1,Like god damn dirty bitch,0.0,Like god damn dirty bitch
4700,3,0,3,0,1,RomeoTorres99 bro fist bitches shit,0.0,RomeoTorres99 bro fist bitches shit
23859,3,1,2,0,1,little stupid ass bitch aint fuckin,0.0,little stupid ass bitch aint fuckin
20170,3,0,3,0,1,RT natedavvg grab booty front niggas want grab booty front bitches want,0.0,RT natedavvg grab booty front niggas want grab booty front bitches want
